,title,rating,price,link
171,"APPLE iPhone 12 Pro Max (Gold, 256 GB)","4.61,223 Ratings & 98 Reviews","₹1,29,900",https://www.flipkart.com/apple-iphone-12-pro-max-gold-256-gb/p/itm1e0354f5bbc8c?pid=MOBFWBYZZPW8JHQF&lid=LSTMOBFWBYZZPW8JHQFVJR3PO&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFWBYZZPW8JHQF.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
172,"APPLE iPhone XR (Yellow, 128 GB)","4.699,759 Ratings & 8,557 Reviews","₹44,999",https://www.flipkart.com/apple-iphone-xr-yellow-128-gb/p/itm86b838d3f3036?pid=MOBFWQ6BUATQXMWV&lid=LSTMOBFWQ6BUATQXMWVFUFBMJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFWQ6BUATQXMWV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
173,"APPLE iPhone XR (White, 64 GB)","4.699,759 Ratings & 8,557 Reviews","₹39,999",https://www.flipkart.com/apple-iphone-xr-white-64-gb/p/itm7cec68b01587b?pid=MOBFWQ6BZHEXTZHV&lid=LSTMOBFWQ6BZHEXTZHVUSG0TP&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFWQ6BZHEXTZHV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
174,"APPLE iPhone 13 Pro Max (Alpine Green, 128 GB)",4.7932 Ratings & 99 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-128-gb/p/itm7f01c7d933487?pid=MOBGC9VGHDZZFKHX&lid=LSTMOBGC9VGHDZZFKHXUIM3T5&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBGC9VGHDZZFKHX.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
175,"APPLE iPhone 12 (Blue, 256 GB)","4.61,68,390 Ratings & 11,581 Reviews","₹74,999",https://www.flipkart.com/apple-iphone-12-blue-256-gb/p/itm3be487cd1dea5?pid=MOBFWBYZKYYZUANT&lid=LSTMOBFWBYZKYYZUANTMULKW8&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFWBYZKYYZUANT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
176,"APPLE iPhone 8 (Silver, 256 GB)","4.511,337 Ratings & 799 Reviews","₹77,000",https://www.flipkart.com/apple-iphone-8-silver-256-gb/p/itmexrgvae48gzhp?pid=MOBEXRGVMZWUHCBA&lid=LSTMOBEXRGVMZWUHCBAFXLQGZ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVMZWUHCBA.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
177,"APPLE iPhone 8 (Gold, 256 GB)","4.511,337 Ratings & 799 Reviews","₹77,000",https://www.flipkart.com/apple-iphone-8-gold-256-gb/p/itmexrgv8bvfbzgw?pid=MOBEXRGVPK7PFEJZ&lid=LSTMOBEXRGVPK7PFEJZUTZOXO&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVPK7PFEJZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
178,"APPLE iPhone 8 Plus (Silver, 64 GB)","4.63,440 Ratings & 355 Reviews","₹49,900",https://www.flipkart.com/apple-iphone-8-plus-silver-64-gb/p/itmexrgv7yfjbryy?pid=MOBEXRGVQGYYP8FV&lid=LSTMOBEXRGVQGYYP8FVDQUZL8&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVQGYYP8FV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
179,"APPLE iPhone 8 (Space Grey, 256 GB)","4.511,337 Ratings & 799 Reviews","₹77,000",https://www.flipkart.com/apple-iphone-8-space-grey-256-gb/p/itmexrgvypzqw6df?pid=MOBEXRGVZFZGZEWV&lid=LSTMOBEXRGVZFZGZEWVLYJSS4&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVZFZGZEWV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
180,"Apple iPhone SE (White, 64 GB) (Includes EarPods, Power Adapter)","4.51,48,912 Ratings & 11,735 Reviews","₹30,499",https://www.flipkart.com/apple-iphone-se-white-64-gb-includes-earpods-power-adapter/p/itmaf546e27c4eaf?pid=MOBFRFXHMEZRCXRV&lid=LSTMOBFRFXHMEZRCXRVDHSVH1&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFRFXHMEZRCXRV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
181,"APPLE iPhone 8 Plus (Space Grey, 64 GB)","4.63,440 Ratings & 355 Reviews","₹49,900",https://www.flipkart.com/apple-iphone-8-plus-space-grey-64-gb/p/itmexrgvehtzhh9v?pid=MOBEXRGVQKBREZP8&lid=LSTMOBEXRGVQKBREZP8PI8YSV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVQKBREZP8.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
182,"APPLE iPhone 8 Plus (Silver, 256 GB)","4.63,440 Ratings & 355 Reviews","₹84,900",https://www.flipkart.com/apple-iphone-8-plus-silver-256-gb/p/itmexrgvxatuyrqw?pid=MOBEXRGVGETABXWZ&lid=LSTMOBEXRGVGETABXWZJ0ZD9D&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVGETABXWZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
183,"APPLE iPhone 8 Plus (Space Grey, 256 GB)","4.63,440 Ratings & 355 Reviews","₹84,900",https://www.flipkart.com/apple-iphone-8-plus-space-grey-256-gb/p/itmexrgvzkbyqgtf?pid=MOBEXRGVAC6TJT4F&lid=LSTMOBEXRGVAC6TJT4FMUAMSG&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGVAC6TJT4F.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
184,"APPLE iPhone 8 Plus (Gold, 64 GB)","4.63,440 Ratings & 355 Reviews","₹49,900",https://www.flipkart.com/apple-iphone-8-plus-gold-64-gb/p/itmexrgvuzgzttzh?pid=MOBEXRGV7EHHTGUH&lid=LSTMOBEXRGV7EHHTGUHS9DJVE&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_185&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBEXRGV7EHHTGUH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
185,"APPLE iPhone 13 Pro Max (Gold, 256 GB)",4.7932 Ratings & 99 Reviews,"₹1,39,900",https://www.flipkart.com/apple-iphone-13-pro-max-gold-256-gb/p/itm56cb6b1327175?pid=MOBG6VF56RNB8PQZ&lid=LSTMOBG6VF56RNB8PQZJMZKRR&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_186&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBG6VF56RNB8PQZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
186,"APPLE iPhone 13 Pro Max (Sierra Blue, 128 GB)",4.7932 Ratings & 99 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-128-gb/p/itm5ede69d71530a?pid=MOBG6VF5CDFVMWGG&lid=LSTMOBG6VF5CDFVMWGGG4I9LF&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_187&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBG6VF5CDFVMWGG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
187,"APPLE iPhone 13 Pro (Gold, 256 GB)",4.7605 Ratings & 57 Reviews,"₹1,28,900",https://www.flipkart.com/apple-iphone-13-pro-gold-256-gb/p/itm6be19c6f240c4?pid=MOBG6VF5DXHQUPJS&lid=LSTMOBG6VF5DXHQUPJSRGIQJ6&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_188&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBG6VF5DXHQUPJS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
188,"APPLE iPhone 12 Pro Max (Graphite, 128 GB)","4.61,223 Ratings & 98 Reviews","₹1,24,999",https://www.flipkart.com/apple-iphone-12-pro-max-graphite-128-gb/p/itm973c298184f51?pid=MOBFWBYZFDGQSDWS&lid=LSTMOBFWBYZFDGQSDWS9GQOI0&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_189&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFWBYZFDGQSDWS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
189,"APPLE iPhone 13 Pro Max (Graphite, 128 GB)",4.7932 Ratings & 99 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-max-graphite-128-gb/p/itmbb4eb09bb8e02?pid=MOBG6VF5TBYYFCW4&lid=LSTMOBG6VF5TBYYFCW4OTE4GH&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_190&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBG6VF5TBYYFCW4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
190,"Apple iPhone SE (White, 128 GB) (Includes EarPods, Power Adapter)","4.51,48,912 Ratings & 11,735 Reviews","₹35,099",https://www.flipkart.com/apple-iphone-se-white-128-gb-includes-earpods-power-adapter/p/itm5bf5efeb2e3b6?pid=MOBFRFXHHGF4P6BZ&lid=LSTMOBFRFXHHGF4P6BZNDIG9E&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_191&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFRFXHHGF4P6BZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
191,"Apple iPhone 11 (Green, 64 GB) (Includes EarPods, Power Adapter)","4.678,690 Ratings & 5,936 Reviews","₹49,900",https://www.flipkart.com/apple-iphone-11-green-64-gb-includes-earpods-power-adapter/p/itmfdb5266c6e904?pid=MOBFKCTSKZQCYCWE&lid=LSTMOBFKCTSKZQCYCWEVUJMID&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFKCTSKZQCYCWE.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
192,"APPLE iPhone XS Max (Gold, 512 GB)","4.61,454 Ratings & 148 Reviews","₹1,44,900",https://www.flipkart.com/apple-iphone-xs-max-gold-512-gb/p/itmf944e6sv4mwye?pid=MOBF944EKEC6UZKA&lid=LSTMOBF944EKEC6UZKA187HOE&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_241&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBF944EKEC6UZKA.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
193,"Apple iPhone XR ((PRODUCT)RED, 256 GB) (Includes EarPods, Power Adapter)","4.699,759 Ratings & 8,557 Reviews","₹91,900",https://www.flipkart.com/apple-iphone-xr-product-red-256-gb-includes-earpods-power-adapter/p/itmf9z7zhrh3bx9d?pid=MOBF9Z7Z73CP7TRP&lid=LSTMOBF9Z7Z73CP7TRP04WW4T&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_242&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBF9Z7Z73CP7TRP.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
194,"APPLE iPhone 7 (Silver, 256 GB)","4.594,891 Ratings & 9,222 Reviews","₹63,999",https://www.flipkart.com/apple-iphone-7-silver-256-gb/p/itmen6dacbwxcygx?pid=MOBEMK62Q2UMYBUZ&lid=LSTMOBEMK62Q2UMYBUZKDVVOQ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_243&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEMK62Q2UMYBUZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
195,"APPLE iPhone 7 Plus (Black, 256 GB)","4.529,778 Ratings & 2,998 Reviews","₹73,999",https://www.flipkart.com/apple-iphone-7-plus-black-256-gb/p/itmen6dazzcbsver?pid=MOBEMK62FTZTYHQH&lid=LSTMOBEMK62FTZTYHQH8XRH13&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_244&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEMK62FTZTYHQH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
196,"APPLE iPhone 7 Plus (Gold, 256 GB)","4.529,778 Ratings & 2,998 Reviews","₹54,990",https://www.flipkart.com/apple-iphone-7-plus-gold-256-gb/p/itmen6dafhjguah3?pid=MOBEMK626Z9TSBW8&lid=LSTMOBEMK626Z9TSBW8HKGA96&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_245&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEMK626Z9TSBW8.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
197,"APPLE iPhone 11 Pro (Space Grey, 512 GB)","4.68,572 Ratings & 624 Reviews","₹1,40,300",https://www.flipkart.com/apple-iphone-11-pro-space-grey-512-gb/p/itmcd1f0ddbf1c21?pid=MOBFKCTSRTHRQTFT&lid=LSTMOBFKCTSRTHRQTFTSIZYYS&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_246&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTSRTHRQTFT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
198,"APPLE iPhone 11 Pro (Silver, 512 GB)","4.68,572 Ratings & 624 Reviews","₹1,40,300",https://www.flipkart.com/apple-iphone-11-pro-silver-512-gb/p/itmb5a9e1ed61050?pid=MOBFKCTSGSPD57DD&lid=LSTMOBFKCTSGSPD57DDNXGVJ7&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_247&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTSGSPD57DD.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
199,"APPLE iPhone 6s (Space Grey, 128 GB)","4.593,023 Ratings & 9,271 Reviews","₹29,990",https://www.flipkart.com/apple-iphone-6s-space-grey-128-gb/p/itmebysghjwzaxgy?pid=MOBEBY3VSFWH9TE7&lid=LSTMOBEBY3VSFWH9TE7VLIRHZ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_248&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEBY3VSFWH9TE7.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
200,"APPLE iPhone 6s Plus (Space Grey, 64 GB)","4.418,822 Ratings & 2,386 Reviews","₹59,999",https://www.flipkart.com/apple-iphone-6s-plus-space-grey-64-gb/p/itmeby3w25gach3y?pid=MOBEBY3WTUTRHBUE&lid=LSTMOBEBY3WTUTRHBUE94RHZC&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_249&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEBY3WTUTRHBUE.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
201,"APPLE iPhone 6s (Silver, 64 GB)","4.593,023 Ratings & 9,271 Reviews","₹49,999",https://www.flipkart.com/apple-iphone-6s-silver-64-gb/p/itmebysgtmjq6gbw?pid=MOBEBY3VHDGMDK9Y&lid=LSTMOBEBY3VHDGMDK9Y2BC3PW&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_250&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEBY3VHDGMDK9Y.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
202,"APPLE iPhone XR (Blue, 64 GB)","4.699,759 Ratings & 8,557 Reviews","₹39,999",https://www.flipkart.com/apple-iphone-xr-blue-64-gb/p/itm738aa2ffee9ee?pid=MOBFWQ6BHVRDZGFQ&lid=LSTMOBFWQ6BHVRDZGFQOY21PN&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_251&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFWQ6BHVRDZGFQ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
203,"Apple iPhone XR (Coral, 64 GB) (Includes EarPods, Power Adapter)","4.699,759 Ratings & 8,557 Reviews","₹39,999",https://www.flipkart.com/apple-iphone-xr-coral-64-gb-includes-earpods-power-adapter/p/itmf9z7zqzzt7bmv?pid=MOBF9Z7ZAFUMF6AG&lid=LSTMOBF9Z7ZAFUMF6AGYOGM3A&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_252&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBF9Z7ZAFUMF6AG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
204,"APPLE iPhone 13 Pro (Graphite, 512 GB)",4.7605 Ratings & 57 Reviews,"₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-graphite-512-gb/p/itm5c4ef35fbe69f?pid=MOBG6VF5GATJFTGE&lid=LSTMOBG6VF5GATJFTGEDWX5ZM&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_253&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBG6VF5GATJFTGE.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
205,"Apple iPhone 11 (Green, 128 GB) (Includes EarPods, Power Adapter)","4.678,690 Ratings & 5,936 Reviews","₹54,900",https://www.flipkart.com/apple-iphone-11-green-128-gb-includes-earpods-power-adapter/p/itm3a51d53dbcc0c?pid=MOBFKCTSQTWRS7Q8&lid=LSTMOBFKCTSQTWRS7Q8HBC4II&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_254&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTSQTWRS7Q8.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
206,"APPLE iPhone 6 (Gold, 128 GB)","4.41,45,521 Ratings & 16,323 Reviews","₹49,999",https://www.flipkart.com/apple-iphone-6-gold-128-gb/p/itmefjg7pf7fzhhr?pid=MOBEYHZ254METXXB&lid=LSTMOBEYHZ254METXXBCUCPSP&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_255&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEYHZ254METXXB.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
207,"Apple iPhone 11 (Purple, 256 GB) (Includes EarPods, Power Adapter)","4.678,690 Ratings & 5,936 Reviews","₹64,900",https://www.flipkart.com/apple-iphone-11-purple-256-gb-includes-earpods-power-adapter/p/itmebc08e8d6bd74?pid=MOBFKCTSRFDYGBDU&lid=LSTMOBFKCTSRFDYGBDUISX7K3&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_256&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTSRFDYGBDU.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
208,"Apple iPhone XR (Black, 256 GB) (Includes EarPods, Power Adapter)","4.699,759 Ratings & 8,557 Reviews","₹81,000",https://www.flipkart.com/apple-iphone-xr-black-256-gb-includes-earpods-power-adapter/p/itmf9z7zdz6sghsd?pid=MOBF9Z7ZQMFCMUBG&lid=LSTMOBF9Z7ZQMFCMUBGVBGENI&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_257&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBF9Z7ZQMFCMUBG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
209,"APPLE iPhone 6s (Gold, 64 GB)","4.593,023 Ratings & 9,271 Reviews","₹27,990",https://www.flipkart.com/apple-iphone-6s-gold-64-gb/p/itmebysgqertms7g?pid=MOBEBY3V6HYJHTUB&lid=LSTMOBEBY3V6HYJHTUBM8GLH2&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_258&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEBY3V6HYJHTUB.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
210,"APPLE iPhone 6s (Rose Gold, 16 GB)","4.593,023 Ratings & 9,271 Reviews","₹31,999",https://www.flipkart.com/apple-iphone-6s-rose-gold-16-gb/p/itme814eadb690e6?pid=MOBEBY3VG2Z2HVGJ&lid=LSTMOBEBY3VG2Z2HVGJIJTEC0&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_259&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEBY3VG2Z2HVGJ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
211,"APPLE iPhone 11 Pro (Silver, 64 GB)","4.68,572 Ratings & 624 Reviews","₹79,999",https://www.flipkart.com/apple-iphone-11-pro-silver-64-gb/p/itmaf0c50869f4e6?pid=MOBFKCTSZJCKYJ55&lid=LSTMOBFKCTSZJCKYJ55LWEH67&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_260&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTSZJCKYJ55.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
212,"APPLE iPhone 11 Pro Max (Gold, 256 GB)","4.71,092 Ratings & 100 Reviews","₹1,31,900",https://www.flipkart.com/apple-iphone-11-pro-max-gold-256-gb/p/itm94c6536eefc46?pid=MOBFKCTS7HCHSPFH&lid=LSTMOBFKCTS7HCHSPFH8FVBCX&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_261&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTS7HCHSPFH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
213,"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","4.418,822 Ratings & 2,386 Reviews","₹59,999",https://www.flipkart.com/apple-iphone-6s-plus-rose-gold-64-gb/p/itmebysgmuqvpnme?pid=MOBEBY3WGYVHUXUE&lid=LSTMOBEBY3WGYVHUXUECT6KRT&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_262&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBEBY3WGYVHUXUE.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
214,"Apple iPhone 11 (Black, 128 GB) (Includes EarPods, Power Adapter)","4.678,690 Ratings & 5,936 Reviews","₹54,900",https://www.flipkart.com/apple-iphone-11-black-128-gb-includes-earpods-power-adapter/p/itm06bac28995200?pid=MOBFKCTSYAPWYFJ5&lid=LSTMOBFKCTSYAPWYFJ5D45UTB&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_11_263&otracker=search&otracker1=search&fm=Search&iid=2412da2d-f05a-49f4-8750-291e9169b708.MOBFKCTSYAPWYFJ5.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
